Time_to_freq_transform      Range_x:  1.0 999.9999999999575
Freq_point:  0.2997413607          transform_err:  6.296040518338764e-05
Freq_point:  1.0254167167          transform_err:  7.459014542154918e-05
Freq_point:  2.2081204281          transform_err:  5.693159436870321e-05
Freq_point:  4.4673434763          transform_err:  9.013795347398434e-05
Freq_point:  9.1504060805          transform_err:  0.00012698391530843733
Freq_point:  19.4417624082          transform_err:  0.0001554296515093312
Freq_point:  43.4386668156          transform_err:  0.00015870860932096914
Freq_point:  103.5471053219          transform_err:  0.00015140945658311325
Freq_point:  269.7738483758          transform_err:  0.00016696519476873568
Freq_point:  840.2848331258          transform_err:  0.0003249389661246655
Freq_point:  2.4772242467          transform_err:  0.0003305966435291352
Freq_point:  3.5361737282          transform_err:  0.0006879666986409905
Freq_point:  6.3126700124          transform_err:  0.0005832366670322775
Freq_point:  12.5952245841          transform_err:  0.00032560163533301364
Freq_point:  26.8187423356          transform_err:  0.00019716536596689482
Freq_point:  60.3985505678          transform_err:  0.00010380454916696612
Freq_point:  144.8242009234          transform_err:  5.888099771977082e-05
Freq_point:  375.8629062381          transform_err:  5.2765038428253825e-05
Freq_point:  1098.1153648547          transform_err:  0.00032080136657772673
Freq_point:  4504.393922348          transform_err:  4.704552471598912e-05
Finish!
